Time	Global	Diffuse	Temp	V05	V06	V07	V08	V09	V10	V11	V12	V13
28909800	288.81	111.59	11.61	0.00	-12.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28913400	167.62	97.88	11.41	0.00	-12.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28917000	43.57	38.48	11.21	0.00	-13.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28920600	0.00	0.00	10.62	0.00	6.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28924200	0.00	0.00	10.12	0.00	5.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28927800	0.00	0.00	9.63	0.00	5.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28931400	0.00	0.00	9.63	0.00	5.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28935000	0.00	0.00	8.73	0.00	4.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28938600	0.00	0.00	10.87	0.00	6.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28942200	0.00	0.00	10.68	0.00	6.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28945800	0.00	0.00	10.17	0.00	5.75	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28949400	0.00	0.00	9.93	0.00	5.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28953000	0.00	0.00	9.80	0.00	5.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28956600	0.00	0.00	9.75	0.00	5.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28960200	0.00	0.00	9.78	0.00	5.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28963800	0.00	0.00	9.94	0.00	5.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28967400	0.00	0.00	10.10	0.00	5.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28971000	0.00	0.00	8.73	0.00	4.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28974600	48.42	35.75	8.44	0.00	-16.04	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28978200	184.86	76.26	9.63	0.00	-14.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28981800	307.80	86.01	11.12	0.00	-13.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28985400	388.71	90.62	12.51	0.00	-11.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28989000	417.96	92.19	13.10	0.00	-10.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28992600	393.11	89.63	13.20	0.00	-10.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28996200	316.71	83.27	13.40	0.00	-10.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
28999800	197.00	72.60	12.60	0.00	-11.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29003400	56.79	38.97	12.01	0.00	-12.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29007000	0.00	0.00	9.83	0.00	5.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29010600	0.00	0.00	9.43	0.00	4.95	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29014200	0.00	0.00	7.34	0.00	2.67	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29017800	0.00	0.00	7.15	0.00	2.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29021400	0.00	0.00	7.05	0.00	2.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29025000	0.00	0.00	8.77	0.00	4.23	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29028600	0.00	0.00	8.38	0.00	3.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29032200	0.00	0.00	7.94	0.00	3.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29035800	0.00	0.00	7.70	0.00	3.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29039400	0.00	0.00	7.36	0.00	2.69	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29043000	0.00	0.00	7.14	0.00	2.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29046600	0.00	0.00	7.12	0.00	2.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29050200	0.00	0.00	7.08	0.00	2.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29053800	0.00	0.00	7.14	0.00	2.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29057400	0.00	0.00	6.15	0.00	1.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29061000	46.57	34.30	5.76	0.00	-18.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29064600	181.06	76.37	6.45	0.00	-18.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29068200	302.74	87.47	7.64	0.00	-16.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29071800	383.02	92.56	8.73	0.00	-15.71	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29075400	411.62	94.73	9.92	0.00	-14.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29079000	384.47	94.54	10.52	0.00	-13.76	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29082600	304.47	92.59	11.41	0.00	-12.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29086200	182.77	84.00	11.12	0.00	-13.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29089800	49.03	39.19	10.12	0.00	-14.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29093400	0.00	0.00	7.74	0.00	3.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29097000	0.00	0.00	6.55	0.00	1.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29100600	0.00	0.00	5.95	0.00	1.16	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29104200	0.00	0.00	5.85	0.00	1.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29107800	0.00	0.00	5.46	0.00	0.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29111400	0.00	0.00	7.27	0.00	2.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29115000	0.00	0.00	6.99	0.00	2.29	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29118600	0.00	0.00	6.59	0.00	1.85	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29122200	0.00	0.00	6.23	0.00	1.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29125800	0.00	0.00	5.88	0.00	1.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29129400	0.00	0.00	5.45	0.00	0.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29133000	0.00	0.00	5.04	0.00	0.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29136600	0.00	0.00	4.96	0.00	0.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29140200	0.00	0.00	4.96	0.00	0.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29143800	0.00	0.00	2.98	0.00	-2.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29147400	44.18	32.95	3.47	0.00	-21.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29151000	177.14	76.66	4.66	0.00	-20.15	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29154600	297.20	89.52	6.05	0.00	-18.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29158200	374.71	96.96	7.84	0.00	-16.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29161800	400.61	101.47	8.24	0.00	-16.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29165400	373.12	102.39	9.13	0.00	-15.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29169000	295.19	99.61	10.22	0.00	-14.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29172600	176.20	88.05	10.52	0.00	-13.76	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29176200	46.33	38.41	10.12	0.00	-14.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29179800	0.00	0.00	9.53	0.00	5.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29183400	0.00	0.00	9.53	0.00	5.05	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29187000	0.00	0.00	9.73	0.00	5.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29190600	0.00	0.00	9.23	0.00	4.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29194200	0.00	0.00	9.13	0.00	4.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29197800	0.00	0.00	9.93	0.00	5.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29201400	0.00	0.00	9.73	0.00	5.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29205000	0.00	0.00	9.20	0.00	4.70	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29208600	0.00	0.00	8.75	0.00	4.21	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29212200	0.00	0.00	8.13	0.00	3.53	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29215800	0.00	0.00	7.57	0.00	2.92	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29219400	0.00	0.00	7.38	0.00	2.72	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29223000	0.00	0.00	7.18	0.00	2.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29226600	0.00	0.00	6.76	0.00	2.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29230200	0.00	0.00	4.27	0.00	-0.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29233800	38.75	31.51	6.45	0.00	-18.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29237400	165.69	83.26	8.53	0.00	-15.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29241000	286.22	96.92	10.22	0.00	-14.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29244600	365.31	102.73	11.12	0.00	-13.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29248200	392.78	106.04	12.80	0.00	-11.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29251800	367.82	105.22	12.60	0.00	-11.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29255400	293.29	99.72	13.00	0.00	-11.06	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29259000	177.10	86.15	13.20	0.00	-10.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29262600	47.34	38.25	12.60	0.00	-11.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29266200	0.00	0.00	10.22	0.00	5.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29269800	0.00	0.00	8.63	0.00	4.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29273400	0.00	0.00	8.83	0.00	4.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29277000	0.00	0.00	8.14	0.00	3.54	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29280600	0.00	0.00	8.73	0.00	4.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29284200	0.00	0.00	8.43	0.00	3.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29287800	0.00	0.00	7.90	0.00	3.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29291400	0.00	0.00	6.93	0.00	2.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29295000	0.00	0.00	6.29	0.00	1.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29298600	0.00	0.00	5.77	0.00	0.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29302200	0.00	0.00	5.45	0.00	0.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29305800	0.00	0.00	5.33	0.00	0.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29309400	0.00	0.00	5.13	0.00	0.26	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29313000	0.00	0.00	4.83	0.00	-0.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29316600	0.00	0.00	4.27	0.00	-0.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29320200	38.58	30.31	2.78	0.00	-22.20	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29323800	167.91	78.63	5.06	0.00	-19.71	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29327400	289.42	90.89	8.53	0.00	-15.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29331000	369.42	96.46	11.91	0.00	-12.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29334600	397.93	99.35	13.30	0.00	-10.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29338200	373.25	98.41	14.69	0.00	-9.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29341800	298.16	93.48	15.78	0.00	-8.03	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29345400	181.07	81.72	15.68	0.00	-8.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29349000	48.81	38.03	15.09	0.00	-8.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29352600	0.00	0.00	11.31	0.00	7.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29356200	0.00	0.00	8.53	0.00	3.97	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29359800	0.00	0.00	7.15	0.00	2.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29363400	0.00	0.00	6.15	0.00	1.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29367000	0.00	0.00	5.56	0.00	0.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29370600	0.00	0.00	8.32	0.00	3.74	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29374200	0.00	0.00	8.02	0.00	3.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29377800	0.00	0.00	8.24	0.00	3.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29381400	0.00	0.00	7.91	0.00	3.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29385000	0.00	0.00	7.84	0.00	3.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29388600	0.00	0.00	7.80	0.00	3.17	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29392200	0.00	0.00	6.69	0.00	1.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29395800	0.00	0.00	5.33	0.00	0.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29399400	0.00	0.00	5.17	0.00	0.31	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29403000	0.00	0.00	4.56	0.00	-0.35	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29406600	34.43	28.68	3.97	0.00	-20.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29410200	157.08	84.33	5.26	0.00	-19.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29413800	277.78	99.17	7.15	0.00	-17.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29417400	360.35	102.19	11.61	0.00	-12.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29421000	392.34	102.13	14.19	0.00	-9.76	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29424600	369.47	100.04	15.38	0.00	-8.46	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29428200	294.39	95.64	15.98	0.00	-7.81	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29431800	177.63	83.66	15.58	0.00	-8.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29435400	47.28	37.67	15.19	0.00	-8.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29439000	0.00	0.00	11.51	0.00	7.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29442600	0.00	0.00	9.13	0.00	4.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29446200	0.00	0.00	8.04	0.00	3.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29449800	0.00	0.00	8.83	0.00	4.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29453400	0.00	0.00	11.91	0.00	7.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29457000	0.00	0.00	10.05	0.00	5.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29460600	0.00	0.00	9.65	0.00	5.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29464200	0.00	0.00	9.41	0.00	4.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29467800	0.00	0.00	9.18	0.00	4.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29471400	0.00	0.00	8.85	0.00	4.32	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29475000	0.00	0.00	8.44	0.00	3.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29478600	0.00	0.00	7.98	0.00	3.37	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29482200	0.00	0.00	7.44	0.00	2.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29485800	0.00	0.00	6.80	0.00	2.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29489400	0.00	0.00	4.76	0.00	-0.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29493000	37.11	27.70	4.07	0.00	-20.80	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29496600	166.77	74.00	6.15	0.00	-18.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29500200	288.16	86.51	10.02	0.00	-14.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29503800	369.11	92.09	11.91	0.00	-12.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29507400	399.15	94.47	13.40	0.00	-10.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29511000	375.30	93.35	14.59	0.00	-9.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29514600	300.10	88.91	15.09	0.00	-8.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29518200	182.70	78.39	15.19	0.00	-8.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29521800	49.13	37.46	15.19	0.00	-8.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29525400	0.00	0.00	12.31	0.00	8.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29529000	0.00	0.00	9.83	0.00	5.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29532600	0.00	0.00	9.13	0.00	4.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29536200	0.00	0.00	8.44	0.00	3.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29539800	0.00	0.00	9.23	0.00	4.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29543400	0.00	0.00	12.07	0.00	7.82	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29547000	0.00	0.00	12.08	0.00	7.84	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29550600	0.00	0.00	12.20	0.00	7.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29554200	0.00	0.00	12.11	0.00	7.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29557800	0.00	0.00	11.64	0.00	7.36	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29561400	0.00	0.00	10.87	0.00	6.52	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29565000	0.00	0.00	10.04	0.00	5.61	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29568600	0.00	0.00	9.18	0.00	4.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29572200	0.00	0.00	9.07	0.00	4.56	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29575800	0.00	0.00	8.93	0.00	4.41	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29579400	36.25	26.38	9.73	0.00	-14.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29583000	167.90	70.26	8.83	0.00	-15.60	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29586600	290.30	81.94	12.60	0.00	-11.49	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29590200	370.97	88.45	13.89	0.00	-10.08	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29593800	400.44	91.76	14.09	0.00	-9.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29597400	376.80	90.68	14.59	0.00	-9.33	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29601000	302.45	85.58	15.28	0.00	-8.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29604600	185.23	75.32	14.99	0.00	-8.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29608200	50.48	37.12	14.29	0.00	-9.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29611800	0.00	0.00	12.41	0.00	8.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29615400	0.00	0.00	12.11	0.00	7.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29619000	0.00	0.00	11.31	0.00	7.00	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29622600	0.00	0.00	11.41	0.00	7.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29626200	0.00	0.00	10.92	0.00	6.57	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29629800	0.00	0.00	11.72	0.00	7.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29633400	0.00	0.00	11.44	0.00	7.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29637000	0.00	0.00	10.85	0.00	6.50	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29640600	0.00	0.00	10.53	0.00	6.14	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29644200	0.00	0.00	10.35	0.00	5.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29647800	0.00	0.00	10.20	0.00	5.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29651400	0.00	0.00	10.05	0.00	5.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29655000	0.00	0.00	9.94	0.00	5.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29658600	0.00	0.00	9.75	0.00	5.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29662200	0.00	0.00	8.24	0.00	3.65	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29665800	39.60	23.34	7.84	0.00	-16.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29669400	180.58	55.54	8.04	0.00	-16.47	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29673000	308.86	64.58	9.03	0.00	-15.39	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29676600	392.84	72.61	9.73	0.00	-14.63	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29680200	423.87	76.46	10.72	0.00	-13.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29683800	398.93	74.80	11.31	0.00	-12.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29687400	320.39	69.65	11.21	0.00	-13.01	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29691000	197.05	63.43	11.41	0.00	-12.79	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29694600	54.60	35.83	10.42	0.00	-13.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29698200	0.00	0.00	8.73	0.00	4.19	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29701800	0.00	0.00	8.04	0.00	3.43	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29705400	0.00	0.00	7.54	0.00	2.89	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29709000	0.00	0.00	6.25	0.00	1.48	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29712600	0.00	0.00	6.05	0.00	1.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29716200	0.00	0.00	6.41	0.00	1.66	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29719800	0.00	0.00	5.97	0.00	1.18	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29723400	0.00	0.00	5.77	0.00	0.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29727000	0.00	0.00	5.30	0.00	0.45	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29730600	0.00	0.00	4.62	0.00	-0.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29734200	0.00	0.00	4.10	0.00	-0.86	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29737800	0.00	0.00	3.89	0.00	-1.09	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29741400	0.00	0.00	3.70	0.00	-1.30	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29745000	0.00	0.00	3.59	0.00	-1.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29748600	0.00	0.00	3.77	0.00	-1.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29752200	32.13	32.13	4.27	0.00	-20.58	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29755800	157.44	74.32	4.86	0.00	-19.93	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29759400	276.50	90.09	6.25	0.00	-18.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29763000	354.18	99.08	7.64	0.00	-16.90	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29766600	381.11	104.96	7.84	0.00	-16.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29770200	351.43	110.94	7.84	0.00	-16.68	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29773800	268.93	115.21	8.24	0.00	-16.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29777400	151.00	98.31	6.85	0.00	-17.77	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29781000	38.20	34.48	6.25	0.00	-18.42	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29784600	0.00	0.00	6.15	0.00	1.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29788200	0.00	0.00	6.05	0.00	1.27	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29791800	0.00	0.00	5.56	0.00	0.73	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29795400	0.00	0.00	5.46	0.00	0.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29799000	0.00	0.00	5.36	0.00	0.51	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29802600	0.00	0.00	6.95	0.00	2.24	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29806200	0.00	0.00	6.40	0.00	1.64	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29809800	0.00	0.00	6.69	0.00	1.96	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29813400	0.00	0.00	7.27	0.00	2.59	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29817000	0.00	0.00	7.44	0.00	2.78	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29820600	0.00	0.00	7.23	0.00	2.55	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29824200	0.00	0.00	6.83	0.00	2.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29827800	0.00	0.00	6.46	0.00	1.71	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29831400	0.00	0.00	6.16	0.00	1.38	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29835000	0.00	0.00	5.46	0.00	0.62	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29838600	33.03	33.03	1.98	0.00	-23.07	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29842200	163.97	66.16	4.56	0.00	-20.25	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29845800	287.37	77.69	6.75	0.00	-17.87	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29849400	369.11	84.53	9.13	0.00	-15.28	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29853000	399.57	88.16	10.82	0.00	-13.44	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29856600	375.29	88.47	11.02	0.00	-13.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29860200	299.05	86.08	11.12	0.00	-13.11	0.00	0.00	1.00	0.00	43.735	4.567	0.00
29863800	181.01	77.61	11.02	0.00	-13.22	0.00	0.00	1.00	0.00	43.735	4.567	0.00
